gene_id,ensemblID,gene_name,seqname,gene_type,Caudate,DLPFC,Hippocampus
ENSG00000139324.11,ENSG00000139324,TMTC3,chr12,protein_coding,1,0,0
ENSG00000049130.13,ENSG00000049130,KITLG,chr12,protein_coding,1,0,0
ENSG00000198015.12,ENSG00000198015,MRPL42,chr12,protein_coding,1,0,0
ENSG00000136040.8,ENSG00000136040,PLXNC1,chr12,protein_coding,1,1,0
ENSG00000057704.11,ENSG00000057704,TMCC3,chr12,protein_coding,1,0,0
ENSG00000139344.7,ENSG00000139344,AMDHD1,chr12,protein_coding,1,0,0
ENSG00000111145.7,ENSG00000111145,ELK3,chr12,protein_coding,1,0,0
ENSG00000059758.7,ENSG00000059758,CDK17,chr12,protein_coding,1,0,0
ENSG00000185046.18,ENSG00000185046,ANKS1B,chr12,protein_coding,1,0,0
ENSG00000111647.12,ENSG00000111647,UHRF1BP1L,chr12,protein_coding,1,0,0
ENSG00000280088.1,ENSG00000280088,RP11-135F9.3,chr12,TEC,1,0,0
ENSG00000136021.18,ENSG00000136021,SCYL2,chr12,protein_coding,1,0,0
ENSG00000151572.16,ENSG00000151572,ANO4,chr12,protein_coding,1,0,0
ENSG00000120805.13,ENSG00000120805,ARL1,chr12,protein_coding,1,0,0
ENSG00000017427.15,ENSG00000017427,IGF1,chr12,protein_coding,1,0,0
ENSG00000139352.3,ENSG00000139352,ASCL1,chr12,protein_coding,1,0,0
ENSG00000136052.9,ENSG00000136052,SLC41A2,chr12,protein_coding,1,0,0
ENSG00000074590.13,ENSG00000074590,NUAK1,chr12,protein_coding,1,0,0
ENSG00000257545.4,ENSG00000257545,RP11-144F15.1,chr12,antisense,1,0,0
ENSG00000257918.1,ENSG00000257918,RP11-482D24.3,chr12,antisense,1,0,0
ENSG00000111785.18,ENSG00000111785,RIC8B,chr12,protein_coding,1,0,0
ENSG00000151135.9,ENSG00000151135,TMEM263,chr12,protein_coding,1,0,0
ENSG00000151136.14,ENSG00000151136,BTBD11,chr12,protein_coding,1,0,0
ENSG00000075035.9,ENSG00000075035,WSCD2,chr12,protein_coding,1,0,0
ENSG00000183160.8,ENSG00000183160,TMEM119,chr12,protein_coding,0,1,0
ENSG00000110876.9,ENSG00000110876,SELPLG,chr12,protein_coding,0,1,0
ENSG00000139433.9,ENSG00000139433,GLTP,chr12,protein_coding,1,0,0
ENSG00000139437.17,ENSG00000139437,TCHP,chr12,protein_coding,1,0,0
ENSG00000174456.13,ENSG00000174456,C12orf76,chr12,protein_coding,1,0,0
ENSG00000204856.11,ENSG00000204856,FAM216A,chr12,protein_coding,1,1,0
ENSG00000196850.5,ENSG00000196850,PPTC7,chr12,protein_coding,1,0,0
ENSG00000257452.1,ENSG00000257452,RP1-71H24.1,chr12,antisense,1,0,0
ENSG00000135144.7,ENSG00000135144,DTX1,chr12,protein_coding,1,0,0
ENSG00000089060.11,ENSG00000089060,SLC8B1,chr12,protein_coding,1,0,0
ENSG00000151176.7,ENSG00000151176,PLBD2,chr12,protein_coding,1,0,0
ENSG00000249550.6,ENSG00000249550,LINC01234,chr12,lincRNA,1,0,0
ENSG00000257279.1,ENSG00000257279,RP11-231I16.1,chr12,antisense,1,0,0
ENSG00000088992.17,ENSG00000088992,TESC,chr12,protein_coding,1,0,0
ENSG00000135108.14,ENSG00000135108,FBXO21,chr12,protein_coding,0,0,1
ENSG00000224982.3,ENSG00000224982,TMEM233,chr12,protein_coding,1,0,0
ENSG00000122966.14,ENSG00000122966,CIT,chr12,protein_coding,1,0,0
ENSG00000157782.9,ENSG00000157782,CABP1,chr12,protein_coding,1,0,0
ENSG00000089053.12,ENSG00000089053,ANAPC5,chr12,protein_coding,1,0,0
ENSG00000089094.17,ENSG00000089094,KDM2B,chr12,protein_coding,1,0,0
ENSG00000256546.1,ENSG00000256546,AC156455.1,chr12,processed_transcript,1,0,0
ENSG00000175727.13,ENSG00000175727,MLXIP,chr12,protein_coding,1,0,0
ENSG00000176383.8,ENSG00000176383,B3GNT4,chr12,protein_coding,1,0,0
ENSG00000130787.13,ENSG00000130787,HIP1R,chr12,protein_coding,1,0,0
ENSG00000051825.14,ENSG00000051825,MPHOSPH9,chr12,protein_coding,1,0,0
ENSG00000184209.14,ENSG00000184209,SNRNP35,chr12,protein_coding,1,0,0
ENSG00000168778.11,ENSG00000168778,TCTN2,chr12,protein_coding,1,0,0
ENSG00000119242.8,ENSG00000119242,CCDC92,chr12,protein_coding,1,0,0
ENSG00000270028.1,ENSG00000270028,RP11-380L11.4,chr12,antisense,1,0,0
ENSG00000270048.1,ENSG00000270048,RP11-214K3.22,chr12,sense_intronic,0,0,1
ENSG00000278266.1,ENSG00000278266,RP11-575F12.3,chr12,lincRNA,0,1,0
ENSG00000151948.11,ENSG00000151948,GLT1D1,chr12,protein_coding,1,0,0
ENSG00000151952.15,ENSG00000151952,TMEM132D,chr12,protein_coding,1,0,0
ENSG00000214039.8,ENSG00000214039,RP11-474D1.3,chr12,lincRNA,1,0,0
ENSG00000060709.14,ENSG00000060709,RIMBP2,chr12,protein_coding,1,0,0
ENSG00000256064.1,ENSG00000256064,RP11-117L5.4,chr12,lincRNA,0,1,0
ENSG00000279146.1,ENSG00000279146,RP11-117L5.3,chr12,TEC,0,1,0
ENSG00000132341.11,ENSG00000132341,RAN,chr12,protein_coding,1,0,0
ENSG00000204603.6,ENSG00000204603,LINC01257,chr12,lincRNA,0,1,0
ENSG00000121741.16,ENSG00000121741,ZMYM2,chr13,protein_coding,1,0,0
ENSG00000165475.13,ENSG00000165475,CRYL1,chr13,protein_coding,1,0,0
ENSG00000032742.17,ENSG00000032742,IFT88,chr13,protein_coding,1,0,0
ENSG00000102678.6,ENSG00000102678,FGF9,chr13,protein_coding,1,0,0
ENSG00000232187.1,ENSG00000232187,FTH1P7,chr13,processed_pseudogene,1,0,0
ENSG00000151835.14,ENSG00000151835,SACS,chr13,protein_coding,1,0,0
ENSG00000165566.12,ENSG00000165566,AMER2,chr13,protein_coding,1,0,0
ENSG00000132932.16,ENSG00000132932,ATP8A2,chr13,protein_coding,1,0,0
ENSG00000180730.4,ENSG00000180730,SHISA2,chr13,protein_coding,1,0,0
ENSG00000127870.16,ENSG00000127870,RNF6,chr13,protein_coding,1,0,0
ENSG00000122034.13,ENSG00000122034,GTF3A,chr13,protein_coding,0,1,0
ENSG00000122042.9,ENSG00000122042,UBL3,chr13,protein_coding,1,0,0
ENSG00000279499.1,ENSG00000279499,RP11-490N5.3,chr13,TEC,1,0,0
ENSG00000187676.7,ENSG00000187676,B3GLCT,chr13,protein_coding,1,0,0
ENSG00000229715.4,ENSG00000229715,EEF1DP3,chr13,transcribed_unprocessed_pseudogene,1,0,0
ENSG00000133116.7,ENSG00000133116,KL,chr13,protein_coding,1,0,0
ENSG00000225179.1,ENSG00000225179,LINC00457,chr13,lincRNA,1,0,0
ENSG00000133083.14,ENSG00000133083,DCLK1,chr13,protein_coding,1,0,0
ENSG00000120669.15,ENSG00000120669,SOHLH2,chr13,protein_coding,1,0,0
ENSG00000150893.10,ENSG00000150893,FREM2,chr13,protein_coding,1,0,0
ENSG00000188811.13,ENSG00000188811,NHLRC3,chr13,protein_coding,1,0,0
ENSG00000133103.16,ENSG00000133103,COG6,chr13,protein_coding,1,0,0
ENSG00000215483.9,ENSG00000215483,LINC00598,chr13,lincRNA,1,0,0
ENSG00000102780.16,ENSG00000102780,DGKH,chr13,protein_coding,1,0,0
ENSG00000226519.1,ENSG00000226519,LINC00390,chr13,lincRNA,0,1,0
ENSG00000278156.1,ENSG00000278156,TSC22D1-AS1,chr13,antisense,1,0,0
ENSG00000123200.16,ENSG00000123200,ZC3H13,chr13,protein_coding,1,0,0
ENSG00000278937.1,ENSG00000278937,RP11-139H14.5,chr13,TEC,1,0,0
ENSG00000136167.13,ENSG00000136167,LCP1,chr13,protein_coding,0,1,0
ENSG00000102445.18,ENSG00000102445,KIAA0226L,chr13,protein_coding,1,0,0
ENSG00000102468.10,ENSG00000102468,HTR2A,chr13,protein_coding,1,0,0
ENSG00000139679.15,ENSG00000139679,LPAR6,chr13,protein_coding,0,1,0
ENSG00000186047.9,ENSG00000186047,DLEU7,chr13,protein_coding,1,0,0
ENSG00000150510.16,ENSG00000150510,FAM124A,chr13,protein_coding,1,0,0
ENSG00000281106.2,ENSG00000281106,RP11-327P2.7,chr13,protein_coding,1,0,0
ENSG00000123191.14,ENSG00000123191,ATP7B,chr13,protein_coding,0,0,1
ENSG00000243406.6,ENSG00000243406,MRPS31P5,chr13,transcribed_unprocessed_pseudogene,1,0,0
ENSG00000136114.15,ENSG00000136114,THSD1,chr13,protein_coding,1,0,0
ENSG00000136108.14,ENSG00000136108,CKAP2,chr13,protein_coding,1,0,0
ENSG00000136099.13,ENSG00000136099,PCDH8,chr13,protein_coding,1,0,0
ENSG00000276644.4,ENSG00000276644,DACH1,chr13,protein_coding,1,0,0
ENSG00000139737.21,ENSG00000139737,SLAIN1,chr13,protein_coding,1,0,0
ENSG00000102471.13,ENSG00000102471,NDFIP2,chr13,protein_coding,1,0,0
ENSG00000136158.11,ENSG00000136158,SPRY2,chr13,protein_coding,1,0,0
ENSG00000226683.2,ENSG00000226683,PWWP2AP1,chr13,processed_pseudogene,1,0,0
ENSG00000184564.8,ENSG00000184564,SLITRK6,chr13,protein_coding,1,0,0
ENSG00000179399.14,ENSG00000179399,GPC5,chr13,protein_coding,1,0,0
ENSG00000283097.1,ENSG00000283097,RP11-165N12.2,chr13,TEC,1,0,0
ENSG00000236240.1,ENSG00000236240,GPC5-IT1,chr13,sense_intronic,1,0,0
ENSG00000183098.10,ENSG00000183098,GPC6,chr13,protein_coding,1,0,0
ENSG00000134873.9,ENSG00000134873,CLDN10,chr13,protein_coding,1,0,0
ENSG00000185352.8,ENSG00000185352,HS6ST3,chr13,protein_coding,1,0,0
ENSG00000152767.16,ENSG00000152767,FARP1,chr13,protein_coding,1,1,0
ENSG00000260992.1,ENSG00000260992,DOCK9-AS2,chr13,antisense,0,0,1
ENSG00000169508.6,ENSG00000169508,GPR183,chr13,protein_coding,0,1,0
ENSG00000125247.15,ENSG00000125247,TMTC4,chr13,protein_coding,1,0,0
ENSG00000102466.15,ENSG00000102466,FGF14,chr13,protein_coding,1,0,0
ENSG00000204442.3,ENSG00000204442,FAM155A,chr13,protein_coding,1,0,0
ENSG00000274718.1,ENSG00000274718,RP11-346C4.3,chr13,lincRNA,1,0,0
ENSG00000041515.15,ENSG00000041515,MYO16,chr13,protein_coding,1,0,0
ENSG00000185950.8,ENSG00000185950,IRS2,chr13,protein_coding,1,0,0
ENSG00000224243.1,ENSG00000224243,LINC00403,chr13,lincRNA,1,0,0
ENSG00000126216.13,ENSG00000126216,TUBGCP3,chr13,protein_coding,1,0,0
ENSG00000277159.1,ENSG00000277159,RP11-88E10.4,chr13,lincRNA,1,0,0
ENSG00000126217.20,ENSG00000126217,MCF2L,chr13,protein_coding,1,0,0
ENSG00000150403.17,ENSG00000150403,TMCO3,chr13,protein_coding,1,0,0
ENSG00000092094.10,ENSG00000092094,OSGEP,chr14,protein_coding,1,0,0
ENSG00000129538.13,ENSG00000129538,RNASE1,chr14,protein_coding,1,0,0
ENSG00000277734.6,ENSG00000277734,TRAC,chr14,TR_C_gene,1,0,0
ENSG00000211850.1,ENSG00000211850,TRAJ39,chr14,TR_J_gene,1,0,0
ENSG00000139890.9,ENSG00000139890,REM2,chr14,protein_coding,1,0,0
ENSG00000129474.15,ENSG00000129474,AJUBA,chr14,protein_coding,1,0,0
ENSG00000235194.8,ENSG00000235194,PPP1R3E,chr14,protein_coding,1,0,0
ENSG00000129473.9,ENSG00000129473,BCL2L2,chr14,protein_coding,1,0,0
ENSG00000100842.12,ENSG00000100842,EFS,chr14,protein_coding,1,0,0
ENSG00000166091.19,ENSG00000166091,CMTM5,chr14,protein_coding,1,0,0
ENSG00000129460.15,ENSG00000129460,NGDN,chr14,protein_coding,1,0,0
ENSG00000157306.14,ENSG00000157306,RP11-66N24.4,chr14,processed_transcript,1,0,0
ENSG00000213983.11,ENSG00000213983,AP1G2,chr14,protein_coding,1,0,0
ENSG00000092051.16,ENSG00000092051,JPH4,chr14,protein_coding,1,0,0
ENSG00000092010.14,ENSG00000092010,PSME1,chr14,protein_coding,1,0,0
ENSG00000092330.15,ENSG00000092330,TINF2,chr14,protein_coding,1,0,0
ENSG00000100445.17,ENSG00000100445,SDR39U1,chr14,protein_coding,1,0,0
ENSG00000168952.15,ENSG00000168952,STXBP6,chr14,protein_coding,1,0,0
ENSG00000257126.5,ENSG00000257126,FOXG1-AS1,chr14,antisense,1,0,0
ENSG00000100473.15,ENSG00000100473,COCH,chr14,protein_coding,1,0,0
ENSG00000100852.12,ENSG00000100852,ARHGAP5,chr14,protein_coding,1,0,0
ENSG00000129515.18,ENSG00000129515,SNX6,chr14,protein_coding,1,0,0
ENSG00000165410.14,ENSG00000165410,CFL2,chr14,protein_coding,1,0,0
ENSG00000258783.1,ENSG00000258783,KRT18P6,chr14,processed_pseudogene,1,0,0
ENSG00000151338.18,ENSG00000151338,MIPOL1,chr14,protein_coding,1,0,0
ENSG00000259070.5,ENSG00000259070,LINC00639,chr14,lincRNA,1,0,0
ENSG00000182400.14,ENSG00000182400,TRAPPC6B,chr14,protein_coding,1,0,0
ENSG00000165379.13,ENSG00000165379,LRFN5,chr14,protein_coding,1,0,0
ENSG00000197776.7,ENSG00000197776,KLHDC1,chr14,protein_coding,1,0,0
ENSG00000100490.9,ENSG00000100490,CDKL1,chr14,protein_coding,1,1,0
ENSG00000100522.8,ENSG00000100522,GNPNAT1,chr14,protein_coding,1,0,0
ENSG00000100523.14,ENSG00000100523,DDHD1,chr14,protein_coding,1,0,0
ENSG00000278818.1,ENSG00000278818,Metazoa_SRP,chr14,misc_RNA,1,0,0
ENSG00000186615.10,ENSG00000186615,KTN1-AS1,chr14,antisense,1,0,0
ENSG00000139946.9,ENSG00000139946,PELI2,chr14,protein_coding,1,0,0
ENSG00000151812.14,ENSG00000151812,SLC35F4,chr14,protein_coding,1,0,0
ENSG00000259969.1,ENSG00000259969,RP11-999E24.3,chr14,sense_overlapping,1,0,0
ENSG00000139971.15,ENSG00000139971,C14orf37,chr14,protein_coding,1,0,0
ENSG00000165617.14,ENSG00000165617,DACT1,chr14,protein_coding,1,0,0
ENSG00000027075.13,ENSG00000027075,PRKCH,chr14,protein_coding,1,0,0
ENSG00000139973.16,ENSG00000139973,SYT16,chr14,protein_coding,1,0,0
ENSG00000140015.19,ENSG00000140015,KCNH5,chr14,protein_coding,1,0,0
ENSG00000126803.9,ENSG00000126803,HSPA2,chr14,protein_coding,1,0,0
ENSG00000126822.16,ENSG00000126822,PLEKHG3,chr14,protein_coding,1,0,0
ENSG00000070182.18,ENSG00000070182,SPTB,chr14,protein_coding,1,0,0
ENSG00000139998.14,ENSG00000139998,RAB15,chr14,protein_coding,1,0,0
ENSG00000257365.7,ENSG00000257365,FNTB,chr14,protein_coding,1,0,0
ENSG00000196553.14,ENSG00000196553,LINC00238,chr14,protein_coding,1,0,0
ENSG00000172717.15,ENSG00000172717,FAM71D,chr14,protein_coding,1,0,0
ENSG00000054690.13,ENSG00000054690,PLEKHH1,chr14,protein_coding,1,0,0
ENSG00000081181.7,ENSG00000081181,ARG2,chr14,protein_coding,1,0,0
ENSG00000258957.1,ENSG00000258957,RP11-363J20.1,chr14,lincRNA,1,0,0
ENSG00000081177.18,ENSG00000081177,EXD2,chr14,protein_coding,1,0,0
ENSG00000258520.1,ENSG00000258520,RP11-363J20.2,chr14,lincRNA,1,0,0
ENSG00000100626.16,ENSG00000100626,GALNT16,chr14,protein_coding,1,0,0
ENSG00000280073.1,ENSG00000280073,CTD-2525P14.5,chr14,TEC,1,0,0
ENSG00000267909.2,ENSG00000267909,CCDC177,chr14,protein_coding,1,0,0
ENSG00000100731.15,ENSG00000100731,PCNX1,chr14,protein_coding,1,0,0
ENSG00000080815.18,ENSG00000080815,PSEN1,chr14,protein_coding,1,0,0
ENSG00000119661.14,ENSG00000119661,DNAL1,chr14,protein_coding,1,0,0
ENSG00000176903.4,ENSG00000176903,PNMA1,chr14,protein_coding,1,0,0
ENSG00000165898.13,ENSG00000165898,ISCA2,chr14,protein_coding,1,0,0
ENSG00000119681.11,ENSG00000119681,LTBP2,chr14,protein_coding,1,0,0
ENSG00000259319.1,ENSG00000259319,RP11-293M10.6,chr14,antisense,1,0,0
ENSG00000156127.6,ENSG00000156127,BATF,chr14,protein_coding,1,0,0
ENSG00000071246.10,ENSG00000071246,VASH1,chr14,protein_coding,1,0,0
ENSG00000119669.4,ENSG00000119669,IRF2BPL,chr14,protein_coding,1,0,0
ENSG00000165548.10,ENSG00000165548,TMEM63C,chr14,protein_coding,1,0,0
ENSG00000165553.4,ENSG00000165553,NGB,chr14,protein_coding,0,1,0
ENSG00000100596.6,ENSG00000100596,SPTLC2,chr14,protein_coding,1,0,0
ENSG00000211448.11,ENSG00000211448,DIO2,chr14,protein_coding,1,0,0
ENSG00000140022.9,ENSG00000140022,STON2,chr14,protein_coding,0,1,0
ENSG00000165521.15,ENSG00000165521,EML5,chr14,protein_coding,1,0,0
ENSG00000165533.18,ENSG00000165533,TTC8,chr14,protein_coding,1,0,0
ENSG00000207342.1,ENSG00000207342,Y_RNA,chr14,misc_RNA,1,0,0
ENSG00000152315.4,ENSG00000152315,KCNK13,chr14,protein_coding,1,0,0
ENSG00000119714.10,ENSG00000119714,GPR68,chr14,protein_coding,1,0,0
ENSG00000100604.12,ENSG00000100604,CHGA,chr14,protein_coding,1,0,0
ENSG00000100605.16,ENSG00000100605,ITPK1,chr14,protein_coding,1,0,0
ENSG00000165943.4,ENSG00000165943,MOAP1,chr14,protein_coding,1,0,0
ENSG00000133958.13,ENSG00000133958,UNC79,chr14,protein_coding,1,0,0
ENSG00000089723.9,ENSG00000089723,OTUB2,chr14,protein_coding,1,0,0
ENSG00000119698.11,ENSG00000119698,PPP4R4,chr14,protein_coding,1,0,0
ENSG00000250366.2,ENSG00000250366,TUNAR,chr14,protein_coding,1,0,0
ENSG00000127152.17,ENSG00000127152,BCL11B,chr14,protein_coding,1,0,0
ENSG00000205476.8,ENSG00000205476,CCDC85C,chr14,protein_coding,1,0,0
ENSG00000247970.2,ENSG00000247970,RP11-543C4.1,chr14,lincRNA,1,0,0
ENSG00000182218.9,ENSG00000182218,HHIPL1,chr14,protein_coding,1,0,0
ENSG00000036530.8,ENSG00000036530,CYP46A1,chr14,protein_coding,1,1,0
ENSG00000168350.7,ENSG00000168350,DEGS2,chr14,protein_coding,1,0,0
ENSG00000258399.7,ENSG00000258399,MEG8,chr14,lincRNA,1,0,0
ENSG00000225746.9,ENSG00000225746,SNHG23,chr14,lincRNA,1,0,0
ENSG00000212384.1,ENSG00000212384,SNORD113-2,chr14,snoRNA,1,0,0
ENSG00000201700.3,ENSG00000201700,SNORD113-3,chr14,snoRNA,1,0,0
ENSG00000199088.5,ENSG00000199088,MIR379,chr14,miRNA,0,1,0
ENSG00000258919.1,ENSG00000258919,RP11-1029J19.4,chr14,lincRNA,1,0,0
ENSG00000258404.1,ENSG00000258404,RP11-1029J19.5,chr14,lincRNA,1,0,0
ENSG00000078304.19,ENSG00000078304,PPP2R5C,chr14,protein_coding,1,0,0
ENSG00000198752.10,ENSG00000198752,CDC42BPB,chr14,protein_coding,1,0,0
ENSG00000166165.12,ENSG00000166165,CKB,chr14,protein_coding,1,0,0
ENSG00000166166.12,ENSG00000166166,TRMT61A,chr14,protein_coding,1,0,0
ENSG00000100711.13,ENSG00000100711,ZFYVE21,chr14,protein_coding,1,0,0
ENSG00000259037.1,ENSG00000259037,RP11-614O9.1,chr14,antisense,1,0,0
ENSG00000256050.2,ENSG00000256050,RP11-982M15.6,chr14,lincRNA,1,0,0
ENSG00000166428.12,ENSG00000166428,PLD4,chr14,protein_coding,0,1,0
ENSG00000179364.13,ENSG00000179364,PACS2,chr14,protein_coding,1,0,0
ENSG00000170113.15,ENSG00000170113,NIPA1,chr15,protein_coding,1,0,0
ENSG00000140157.14,ENSG00000140157,NIPA2,chr15,protein_coding,1,0,0
ENSG00000128739.21,ENSG00000128739,SNRPN,chr15,protein_coding,1,0,0
ENSG00000273173.5,ENSG00000273173,SNURF,chr15,protein_coding,1,0,0
ENSG00000224078.12,ENSG00000224078,SNHG14,chr15,processed_transcript,1,0,0
ENSG00000279192.1,ENSG00000279192,PWAR5,chr15,TEC,1,0,0
ENSG00000271347.1,ENSG00000271347,RP11-701H24.7,chr15,sense_intronic,1,0,0
ENSG00000257151.1,ENSG00000257151,PWAR6,chr15,lincRNA,1,0,0
ENSG00000251896.1,ENSG00000251896,SNORD116-27,chr15,snoRNA,1,0,0
ENSG00000200503.1,ENSG00000200503,SNORD115-5,chr15,snoRNA,1,0,0
ENSG00000200812.1,ENSG00000200812,SNORD115-6,chr15,snoRNA,1,0,0
ENSG00000201907.1,ENSG00000201907,SNORD115-38,chr15,snoRNA,1,0,0
ENSG00000114062.18,ENSG00000114062,UBE3A,chr15,protein_coding,1,0,0
ENSG00000104044.15,ENSG00000104044,OCA2,chr15,protein_coding,1,0,0
ENSG00000183629.13,ENSG00000183629,GOLGA8G,chr15,protein_coding,1,0,0
ENSG00000185115.5,ENSG00000185115,NSMCE3,chr15,protein_coding,0,1,0
ENSG00000256802.2,ENSG00000256802,RP11-680F8.1,chr15,antisense,0,1,0
ENSG00000104067.16,ENSG00000104067,TJP1,chr15,protein_coding,1,0,0
ENSG00000166912.16,ENSG00000166912,MTMR10,chr15,protein_coding,1,0,0
ENSG00000198838.13,ENSG00000198838,RYR3,chr15,protein_coding,1,0,0
ENSG00000159248.4,ENSG00000159248,GJD2,chr15,protein_coding,1,0,0
ENSG00000250007.6,ENSG00000250007,RP11-814P5.1,chr15,antisense,1,0,0
ENSG00000259737.6,ENSG00000259737,RP11-475A13.1,chr15,lincRNA,1,0,0
ENSG00000186073.11,ENSG00000186073,C15orf41,chr15,protein_coding,1,0,0
ENSG00000134138.19,ENSG00000134138,MEIS2,chr15,protein_coding,1,0,0
ENSG00000166068.12,ENSG00000166068,SPRED1,chr15,protein_coding,1,0,0
ENSG00000172575.11,ENSG00000172575,RASGRP1,chr15,protein_coding,1,0,0
ENSG00000166073.9,ENSG00000166073,GPR176,chr15,protein_coding,1,0,0
ENSG00000248508.6,ENSG00000248508,SRP14-AS1,chr15,lincRNA,1,0,0
ENSG00000188549.12,ENSG00000188549,C15orf52,chr15,protein_coding,1,0,0
ENSG00000128917.6,ENSG00000128917,DLL4,chr15,protein_coding,1,0,0
ENSG00000128908.15,ENSG00000128908,INO80,chr15,protein_coding,1,0,0
ENSG00000062524.15,ENSG00000062524,LTK,chr15,protein_coding,1,0,0
ENSG00000168907.13,ENSG00000168907,PLA2G4F,chr15,protein_coding,1,0,0
ENSG00000103978.15,ENSG00000103978,TMEM87A,chr15,protein_coding,1,0,0
ENSG00000092529.23,ENSG00000092529,CAPN3,chr15,protein_coding,1,0,0
ENSG00000103994.16,ENSG00000103994,ZNF106,chr15,protein_coding,1,0,0
ENSG00000128881.16,ENSG00000128881,TTBK2,chr15,protein_coding,1,0,0
ENSG00000159459.11,ENSG00000159459,UBR1,chr15,protein_coding,1,0,0
ENSG00000137822.12,ENSG00000137822,TUBGCP4,chr15,protein_coding,1,0,0
ENSG00000171766.15,ENSG00000171766,GATM,chr15,protein_coding,1,0,0
ENSG00000104154.6,ENSG00000104154,SLC30A4,chr15,protein_coding,1,0,0
ENSG00000104164.10,ENSG00000104164,BLOC1S6,chr15,protein_coding,1,0,0
ENSG00000233932.4,ENSG00000233932,CTXN2,chr15,protein_coding,1,0,0
ENSG00000074803.17,ENSG00000074803,SLC12A1,chr15,protein_coding,1,0,0
ENSG00000185634.11,ENSG00000185634,SHC4,chr15,protein_coding,1,0,0
ENSG00000138593.8,ENSG00000138593,SECISBP2L,chr15,protein_coding,1,0,0
ENSG00000183578.6,ENSG00000183578,TNFAIP8L3,chr15,protein_coding,1,0,0
ENSG00000186417.13,ENSG00000186417,GLDN,chr15,protein_coding,1,0,0
ENSG00000069956.11,ENSG00000069956,MAPK6,chr15,protein_coding,1,0,0
ENSG00000171016.11,ENSG00000171016,PYGO1,chr15,protein_coding,1,0,0
ENSG00000166450.12,ENSG00000166450,PRTG,chr15,protein_coding,1,0,0
ENSG00000151575.14,ENSG00000151575,TEX9,chr15,protein_coding,1,0,0
ENSG00000137871.19,ENSG00000137871,ZNF280D,chr15,protein_coding,1,0,0
ENSG00000103569.9,ENSG00000103569,AQP9,chr15,protein_coding,1,0,0
ENSG00000274340.1,ENSG00000274340,RP11-435J9.2,chr15,lincRNA,1,0,0
ENSG00000103642.11,ENSG00000103642,LACTB,chr15,protein_coding,1,0,0
ENSG00000166128.12,ENSG00000166128,RAB8B,chr15,protein_coding,1,0,0
ENSG00000074410.13,ENSG00000074410,CA12,chr15,protein_coding,1,0,0
ENSG00000140455.16,ENSG00000140455,USP3,chr15,protein_coding,1,0,0
ENSG00000028528.14,ENSG00000028528,SNX1,chr15,protein_coding,1,0,0
ENSG00000157734.13,ENSG00000157734,SNX22,chr15,protein_coding,1,1,0
ENSG00000169118.17,ENSG00000169118,CSNK1G1,chr15,protein_coding,1,0,0
ENSG00000180357.9,ENSG00000180357,ZNF609,chr15,protein_coding,1,0,0
ENSG00000103707.9,ENSG00000103707,MTFMT,chr15,protein_coding,1,0,0
ENSG00000103710.10,ENSG00000103710,RASL12,chr15,protein_coding,1,0,0
ENSG00000174485.15,ENSG00000174485,DENND4A,chr15,protein_coding,1,0,0
ENSG00000188501.11,ENSG00000188501,LCTL,chr15,protein_coding,1,0,0
ENSG00000166949.15,ENSG00000166949,SMAD3,chr15,protein_coding,1,0,0
ENSG00000259673.5,ENSG00000259673,IQCH-AS1,chr15,lincRNA,0,1,0
ENSG00000103647.12,ENSG00000103647,CORO2B,chr15,protein_coding,1,0,0
ENSG00000166173.10,ENSG00000166173,LARP6,chr15,protein_coding,1,0,0
ENSG00000137821.11,ENSG00000137821,LRRC49,chr15,protein_coding,1,0,0
ENSG00000066933.15,ENSG00000066933,MYO9A,chr15,protein_coding,1,0,0
ENSG00000166233.13,ENSG00000166233,ARIH1,chr15,protein_coding,1,0,0
ENSG00000138623.9,ENSG00000138623,SEMA7A,chr15,protein_coding,0,1,0
ENSG00000179335.18,ENSG00000179335,CLK3,chr15,protein_coding,1,0,0
ENSG00000103653.16,ENSG00000103653,CSK,chr15,protein_coding,1,0,0
ENSG00000140474.12,ENSG00000140474,ULK3,chr15,protein_coding,1,0,1
ENSG00000178802.17,ENSG00000178802,MPI,chr15,protein_coding,1,0,0
ENSG00000140398.13,ENSG00000140398,NEIL1,chr15,protein_coding,1,0,0
ENSG00000140400.15,ENSG00000140400,MAN2C1,chr15,protein_coding,1,0,0
ENSG00000140386.12,ENSG00000140386,SCAPER,chr15,protein_coding,1,0,0
ENSG00000058335.15,ENSG00000058335,RASGRF1,chr15,protein_coding,1,0,0
ENSG00000279834.1,ENSG00000279834,RP11-775C24.4,chr15,TEC,1,0,0
ENSG00000172345.13,ENSG00000172345,STARD5,chr15,protein_coding,1,0,0
ENSG00000214575.9,ENSG00000214575,CPEB1,chr15,protein_coding,1,0,0
ENSG00000140600.16,ENSG00000140600,SH3GL3,chr15,protein_coding,1,0,0
ENSG00000073417.14,ENSG00000073417,PDE8A,chr15,protein_coding,1,0,0
ENSG00000170776.20,ENSG00000170776,AKAP13,chr15,protein_coding,1,0,0
ENSG00000140522.11,ENSG00000140522,RLBP1,chr15,protein_coding,1,0,0
ENSG00000185043.10,ENSG00000185043,CIB1,chr15,protein_coding,0,1,0
ENSG00000197299.10,ENSG00000197299,BLM,chr15,protein_coding,1,0,0
